,video_no,sentence_no,split_video_no,text,start_time,end_time,offensive,offensiveness level,sentiment,video_path,audio_path
106,video_18.mp4,6,video_18_6.mp4,Sardar bhai mere pichwade me koi tubelight nahi lagi hai,9.167,12.406,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_18_6.mp4,./final_data/audio_conv/video_18_6.npy
107,video_18.mp4,7,video_18_7.mp4,andhere me kuch nahi hoga....sab galat ho jaayega,12.649,14.153,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_18_7.mp4,./final_data/audio_conv/video_18_7.npy
108,video_18.mp4,8,video_18_8.mp4,galat hoga to gala kaat denge madharchod,14.406,16.153,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_18_8.mp4,./final_data/audio_conv/video_18_8.npy
109,video_19.mp4,1,video_19_1.mp4,kal mere classes chal rahe the,0.149,1.406,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_19_1.mp4,./final_data/audio_conv/video_19_1.npy
110,video_19.mp4,2,video_19_2.mp4,aur galti se mere muh se gaand word nikal gaya,1.464,4.406,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_19_2.mp4,./final_data/audio_conv/video_19_2.npy
111,video_19.mp4,3,video_19_3.mp4,mere agal bagal me baithi ladkiya mujhe aise ghoorne lagi as if maine unse unki gaand maang li ho,4.519,8.656,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_19_3.mp4,./final_data/audio_conv/video_19_3.npy
112,video_19.mp4,4,video_19_4.mp4,nhi tum batao mujhko...gaand is your body ka part thik hai,9.654,11.906,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_19_4.mp4,./final_data/audio_conv/video_19_4.npy
113,video_19.mp4,5,video_19_5.mp4,tum gaand ko gaand nahi bologe to kya bologe,12.429,14.331,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_19_5.mp4,./final_data/audio_conv/video_19_5.npy
114,video_19.mp4,6,video_19_6.mp4,chutad bolo to dikkat,14.539,15.405,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_19_6.mp4,./final_data/audio_conv/video_19_6.npy
115,video_19.mp4,7,video_19_7.mp4,nahi nahi logo ko na khusi kis chiz se.....ass bol do...kyuki ass angrezi ka word hai na,16.118,19.451,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_19_7.mp4,./final_data/audio_conv/video_19_7.npy
116,video_20.mp4,1,video_20_1.mp4,angrezi ke chode hote hai na kuch log,0.088,1.652,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_20_1.mp4,./final_data/audio_conv/video_20_1.npy
117,video_20.mp4,2,video_20_2.mp4,unn logo ko angrezi me gaali halki fulki lagti hai,1.879,3.655,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_20_2.mp4,./final_data/audio_conv/video_20_2.npy
118,video_20.mp4,3,video_20_3.mp4,bahut halki lagti hai gaali,3.937,4.904,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_20_3.mp4,./final_data/audio_conv/video_20_3.npy
119,video_20.mp4,4,video_20_4.mp4,wahi tum agar kisi ladke ko bol do madharchod behanchod ,5.261,7.653,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_20_4.mp4,./final_data/audio_conv/video_20_4.npy
120,video_20.mp4,5,video_20_5.mp4,aur idhar iss side me motherfucker aise motherfucker  ,7.986,11.153,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_20_5.mp4,./final_data/audio_conv/video_20_5.npy
121,video_20.mp4,6,video_20_6.mp4,to bhaiya ladke ko lagega aww kitti cute hai yaar ladki ,11.267,13.908,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_20_6.mp4,./final_data/audio_conv/video_20_6.npy
122,video_20.mp4,7,video_20_7.mp4,motherfucker bola meko oh my god,14.161,15.655,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_20_7.mp4,./final_data/audio_conv/video_20_7.npy
123,video_20.mp4,8,video_20_8.mp4,"aye Rameshwa, Fulwari ne humko motherfucker bola re",15.894,17.904,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_20_8.mp4,./final_data/audio_conv/video_20_8.npy
124,video_20.mp4,9,video_20_9.mp4,lag raha hai ki ekdumme,18.709,19.665,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_20_9.mp4,./final_data/audio_conv/video_20_9.npy
125,video_21.mp4,1,video_21_1.mp4,maa chudane gayi unki image,0.161,1.658,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_21_1.mp4,./final_data/audio_conv/video_21_1.npy
126,video_21.mp4,2,video_21_2.mp4,family hai aaplog hamari,2.585,3.655,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_21_2.mp4,./final_data/audio_conv/video_21_2.npy
127,video_21.mp4,3,video_21_3.mp4,Yusuf ke baad Lala ka bhi dhyaan rakhna padega,6.658,8.383,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_21_3.mp4,./final_data/audio_conv/video_21_3.npy
128,video_21.mp4,4,video_21_4.mp4,Agar apne sehar ke bahar dikhe to information milni chahiye,9.722,13.839,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_21_4.mp4,./final_data/audio_conv/video_21_4.npy
129,video_21.mp4,5,video_21_5.mp4,"aur bhosdike, gutkha thoda kam khaya karo tatto ka cancer ho jaayega",15.223,18.155,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_21_5.mp4,./final_data/audio_conv/video_21_5.npy
130,video_22.mp4,1,video_22_1.mp4,do glass laao be,0.127,0.902,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_22_1.mp4,./final_data/audio_conv/video_22_1.npy
131,video_22.mp4,2,video_22_2.mp4,abey bhosdike behare ho kya,3.661,4.851,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_22_2.mp4,./final_data/audio_conv/video_22_2.npy
132,video_22.mp4,3,video_22_3.mp4,bol rahe hai do glass le aao,5.521,6.652,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_22_3.mp4,./final_data/audio_conv/video_22_3.npy
133,video_22.mp4,4,video_22_4.mp4,"yeh chutiya hai kya, itne me to leta dete hum...kahe itni chhut de rakhi hai",7.044,9.794,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_22_4.mp4,./final_data/audio_conv/video_22_4.npy
134,video_22.mp4,5,video_22_5.mp4,areey wo sahi me behara hai...gunga bhi hai...bachpan se,9.977,13.156,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_22_5.mp4,./final_data/audio_conv/video_22_5.npy
135,video_23.mp4,1,video_23_1.mp4,abey ....laude,0.338,1.653,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_23_1.mp4,./final_data/audio_conv/video_23_1.npy
136,video_23.mp4,2,video_23_2.mp4,abey oo abey bhosdike behare,2.823,5.408,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_23_2.mp4,./final_data/audio_conv/video_23_2.npy
137,video_23.mp4,3,video_23_3.mp4,call kar rahe the aapko ,6.649,7.655,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_23_3.mp4,./final_data/audio_conv/video_23_3.npy
138,video_23.mp4,4,video_23_4.mp4,toh   ,8.647,9.155,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_23_4.mp4,./final_data/audio_conv/video_23_4.npy
139,video_23.mp4,5,video_23_5.mp4,didi wait kar rahi thi,10.374,11.402,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_23_5.mp4,./final_data/audio_conv/video_23_5.npy
140,video_23.mp4,6,video_23_6.mp4,didi wait kar rahi thi to didi se bolte na phone karne ke liye...tum kahe uchal rahe ho...chalo,12.024,16.909,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_23_6.mp4,./final_data/audio_conv/video_23_6.npy
141,video_24.mp4,1,video_24_1.mp4,sorry!!!,3.903,4.152,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_24_1.mp4,./final_data/audio_conv/video_24_1.npy
142,video_24.mp4,2,video_24_2.mp4,bhosdike chad hi jaao na humpe,4.563,5.906,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_24_2.mp4,./final_data/audio_conv/video_24_2.npy
143,video_24.mp4,3,video_24_3.mp4,balance bigad gaya tha,6.646,7.153,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_24_3.mp4,./final_data/audio_conv/video_24_3.npy
144,video_24.mp4,4,video_24_4.mp4,papa bole the tumhari didi ke saath behave karne ka,7.947,9.826,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_24_4.mp4,./final_data/audio_conv/video_24_4.npy
145,video_24.mp4,5,video_24_5.mp4,tum saale yahi chod diye jaaoge,10.222,11.156,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_24_5.mp4,./final_data/audio_conv/video_24_5.npy
146,video_24.mp4,6,video_24_6.mp4,aur chalti jeep se bahar fek denge,11.504,12.654,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_24_6.mp4,./final_data/audio_conv/video_24_6.npy
147,video_24.mp4,7,video_24_7.mp4,chutiya saale,12.907,14.652,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_24_7.mp4,./final_data/audio_conv/video_24_7.npy
148,video_24.mp4,8,video_24_8.mp4,bhay mukt,15.385,15.904,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_24_8.mp4,./final_data/audio_conv/video_24_8.npy
149,video_24.mp4,9,video_24_9.mp4,Uttar Pradesh,16.155,16.991,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_24_9.mp4,./final_data/audio_conv/video_24_9.npy
150,video_24.mp4,10,video_24_10.mp4,Bhay mukt,17.114,17.405,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_24_10.mp4,./final_data/audio_conv/video_24_10.npy
151,video_25.mp4,1,video_25_1.mp4,Irshaad !!!,0.903,3.535,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_25_1.mp4,./final_data/audio_conv/video_25_1.npy
152,video_25.mp4,2,video_25_2.mp4,Tum bhosdiwaale ,3.759,4.902,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_25_2.mp4,./final_data/audio_conv/video_25_2.npy
153,video_25.mp4,3,video_25_3.mp4,Tumhare waalid bhosdiwaale ,7.651,8.402,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_25_3.mp4,./final_data/audio_conv/video_25_3.npy
154,video_25.mp4,4,video_25_4.mp4,"ek minute, yeh kaun huye?",8.917,9.651,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_25_4.mp4,./final_data/audio_conv/video_25_4.npy
155,video_25.mp4,5,video_25_5.mp4,Tumhare papa,10.233,11.082,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_25_5.mp4,./final_data/audio_conv/video_25_5.npy
156,video_25.mp4,6,video_25_6.mp4,Aacha.....shuru se shuru se,12.403,12.653,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_25_6.mp4,./final_data/audio_conv/video_25_6.npy
157,video_25.mp4,7,video_25_7.mp4,Tum bhosdiwaale tumhare papa bhosdiwaale tumhare dada bhosdiwaale tumhare nana bhosdiwaale,13.864,19.032,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_25_7.mp4,./final_data/audio_conv/video_25_7.npy
158,video_26.mp4,1,video_26_1.mp4,aa raha hoon behanchod,1.622,2.656,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_26_1.mp4,./final_data/audio_conv/video_26_1.npy
159,video_26.mp4,2,video_26_2.mp4,gaand me ghus jao insaan ke,2.803,4.156,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_26_2.mp4,./final_data/audio_conv/video_26_2.npy
160,video_26.mp4,3,video_26_3.mp4,areey kyu bali chadha raha hai apni,5.133,5.905,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_26_3.mp4,./final_data/audio_conv/video_26_3.npy
161,video_26.mp4,4,video_26_4.mp4,to kya karu,6.372,6.654,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_26_4.mp4,./final_data/audio_conv/video_26_4.npy
162,video_26.mp4,5,video_26_5.mp4,agar maine andar jaake baat nahi kiya na aaram se ,7.877,10.151,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_26_5.mp4,./final_data/audio_conv/video_26_5.npy
163,video_26.mp4,6,video_26_6.mp4,to ye bagad billa madharchod uske sar pe goli maarega,10.542,13.403,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_26_6.mp4,./final_data/audio_conv/video_26_6.npy
164,video_26.mp4,7,video_26_7.mp4,bhosdike!! tere ko goli maar di to,13.671,15.655,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_26_7.mp4,./final_data/audio_conv/video_26_7.npy
165,video_26.mp4,8,video_26_8.mp4,tu negative hi soch behanchod,19.151,20.215,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_26_8.mp4,./final_data/audio_conv/video_26_8.npy
166,video_27.mp4,1,video_27_1.mp4,selfie lete lete bomb fat gaya na to sabse pehle chithado ke hi photo aayenge bhosdike,0.001,3.154,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_27_1.mp4,./final_data/audio_conv/video_27_1.npy
167,video_27.mp4,2,video_27_2.mp4,ye undercover hai ?,4.342,4.905,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_27_2.mp4,./final_data/audio_conv/video_27_2.npy
168,video_27.mp4,3,video_27_3.mp4,isko saadi bhi pehana do to commando hi lagega behanchod,7.651,9.406,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_27_3.mp4,./final_data/audio_conv/video_27_3.npy
169,video_27.mp4,4,video_27_4.mp4,"yaar Suchi, meri baat samjha karo ",11.405,12.149,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_27_4.mp4,./final_data/audio_conv/video_27_4.npy
170,video_27.mp4,5,video_27_5.mp4,tumhe yahi lagta hoga na ki ye Suchi ka roj ka rona hai,12.153,14.153,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_27_5.mp4,./final_data/audio_conv/video_27_5.npy
171,video_27.mp4,6,video_27_6.mp4,if I ignore her then everything will be back to normal,15.655,16.402,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_27_6.mp4,./final_data/audio_conv/video_27_6.npy
172,video_27.mp4,7,video_27_7.mp4,"Suchi, pressure aaya hai baad me phone karta hoon",16.403,18.151,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_27_7.mp4,./final_data/audio_conv/video_27_7.npy
173,video_27.mp4,8,video_27_8.mp4,abeey.....wahi hai madharchod,18.157,19.405,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_27_8.mp4,./final_data/audio_conv/video_27_8.npy
174,video_28.mp4,1,video_28_1.mp4,areey chal re,0.506,1.329,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_28_1.mp4,./final_data/audio_conv/video_28_1.npy
175,video_28.mp4,2,video_28_2.mp4,chhodna mat....haan bhai maar usko..pakad...mai idhar hi hoon,1.974,5.405,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_28_2.mp4,./final_data/audio_conv/video_28_2.npy
176,video_28.mp4,3,video_28_3.mp4,akele pakdunga kya behanchod ,6.077,7.153,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_28_3.mp4,./final_data/audio_conv/video_28_3.npy
177,video_28.mp4,4,video_28_4.mp4,bhag bhosdike..dekhta hoon kitni door bhagta hai,10.086,12.155,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_28_4.mp4,./final_data/audio_conv/video_28_4.npy
178,video_28.mp4,5,video_28_5.mp4,ruka na to pichwade pe aisi laat maarunga ki tatti karte wakt na chikh niklegi,13.515,18.591,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_28_5.mp4,./final_data/audio_conv/video_28_5.npy
179,video_28.mp4,6,video_28_6.mp4,chhiii !!!,18.592,18.599,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_28_6.mp4,./final_data/audio_conv/video_28_6.npy
180,video_29.mp4,1,video_29_1.mp4,chal na chutiye,2.283,3.403,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_29_1.mp4,./final_data/audio_conv/video_29_1.npy
181,video_29.mp4,2,video_29_2.mp4,Tiwari !!!,3.873,4.071,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_29_2.mp4,./final_data/audio_conv/video_29_2.npy
182,video_29.mp4,3,video_29_3.mp4,"Aye madharchod, majak nahi ho raha hai idhar",4.171,5.583,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_29_3.mp4,./final_data/audio_conv/video_29_3.npy
183,video_29.mp4,4,video_29_4.mp4,Bhosdike...behanchod....behan aa rahi hai rakhi me,8.826,13.654,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_29_4.mp4,./final_data/audio_conv/video_29_4.npy
184,video_29.mp4,5,video_29_5.mp4,Jo jeeta wahi sikandar...iski maa ka bhosda,14.009,15.797,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_29_5.mp4,./final_data/audio_conv/video_29_5.npy
185,video_29.mp4,6,video_29_6.mp4,samajh gaya fomo..lolo..roflo..gaand me lelo,16.006,19.005,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_29_6.mp4,./final_data/audio_conv/video_29_6.npy
186,video_30.mp4,1,video_30_1.mp4,There is certain order in this office...I cannot tolerate,0.051,2.905,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_30_1.mp4,./final_data/audio_conv/video_30_1.npy
187,video_30.mp4,2,video_30_2.mp4,Bhosdike...bas bahot ho gaya tera,3.293,5.404,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_30_2.mp4,./final_data/audio_conv/video_30_2.npy
188,video_30.mp4,3,video_30_3.mp4,madharchod,5.817,6.404,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_30_3.mp4,./final_data/audio_conv/video_30_3.npy
189,video_30.mp4,4,video_30_4.mp4,bhadkegi is not gaali..bhadwa is the gaali madam...bhadwa is a gaali,6.866,9.655,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_30_4.mp4,./final_data/audio_conv/video_30_4.npy
190,video_30.mp4,5,video_30_5.mp4,sab ka status update abhi chahiye tujhe behanchod,10.395,12.406,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_30_5.mp4,./final_data/audio_conv/video_30_5.npy
191,video_30.mp4,6,video_30_6.mp4,bhosda,13.002,13.653,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_30_6.mp4,./final_data/audio_conv/video_30_6.npy
192,video_31.mp4,1,video_31_1.mp4,Hello...hello...abe saale horn gaand me daal denge abhi,0.696,6.904,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_31_1.mp4,./final_data/audio_conv/video_31_1.npy
193,video_31.mp4,2,video_31_2.mp4,po po po kahi doctor banke jaaoge kya...baat kar rahe hai na,7.068,9.156,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_31_2.mp4,./final_data/audio_conv/video_31_2.npy
194,video_31.mp4,3,video_31_3.mp4,bhosdike nikal,9.861,10.651,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_31_3.mp4,./final_data/audio_conv/video_31_3.npy
195,video_31.mp4,4,video_31_4.mp4,nikal bhosdike yahi maarenge niklo,11.433,12.903,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_31_4.mp4,./final_data/audio_conv/video_31_4.npy
196,video_32.mp4,1,video_32_1.mp4,"Abey middle class aadmi, aadmi nahi chutiya hota hai chutiya",0.091,3.405,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_32_1.mp4,./final_data/audio_conv/video_32_1.npy
197,video_32.mp4,2,video_32_2.mp4,Ab chahe bahinchod tum me kitna bhi talent ho,3.928,6.326,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_32_2.mp4,./final_data/audio_conv/video_32_2.npy
198,video_32.mp4,3,video_32_3.mp4,Yahi paida hue ho yahi nipat jaaoge,6.613,7.904,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_32_3.mp4,./final_data/audio_conv/video_32_3.npy
199,video_32.mp4,4,video_32_4.mp4,Ekdum sahi baat bole hai bhaiya,8.382,9.651,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_32_4.mp4,./final_data/audio_conv/video_32_4.npy
200,video_32.mp4,5,video_32_5.mp4,Ab humhi ko dekh lijiye,10.516,11.406,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_32_5.mp4,./final_data/audio_conv/video_32_5.npy
201,video_32.mp4,6,video_32_6.mp4,hum Indian Idol me gaana gana chah rahe the,13.155,13.905,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_32_6.mp4,./final_data/audio_conv/video_32_6.npy
202,video_32.mp4,7,video_32_7.mp4,Aur yaha puncture bana rahe hai,14.491,15.405,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_32_7.mp4,./final_data/audio_conv/video_32_7.npy
203,video_32.mp4,8,video_32_8.mp4,Abe gaand na fulao maa chod denge tumhari bhosdike....paisa batao kitna hua,15.988,19.651,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_32_8.mp4,./final_data/audio_conv/video_32_8.npy
204,video_33.mp4,1,video_33_1.mp4,stage pe ek gaandu aa jata hai,0.066,1.379,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_33_1.mp4,./final_data/audio_conv/video_33_1.npy
205,video_33.mp4,2,video_33_2.mp4,aur baaki shabd jaise gayab hi ho jaate hai,1.623,3.981,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_33_2.mp4,./final_data/audio_conv/video_33_2.npy
206,video_33.mp4,3,video_33_3.mp4,ab koi uss gaandu ko dekh ke khush ho raha hai ki waah kya gaandu hai,4.151,7.404,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_33_3.mp4,./final_data/audio_conv/video_33_3.npy
207,video_33.mp4,4,video_33_4.mp4,to kisi ke babula ka bubalu fatt raha hai ki yeh gaandu yahan kaise aa gya,7.619,11.155,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_33_4.mp4,./final_data/audio_conv/video_33_4.npy
208,video_33.mp4,5,video_33_5.mp4,Lekin....sabka dhyaan sirf aur sirf uss gaandu pe hai,11.624,14.604,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_33_5.mp4,./final_data/audio_conv/video_33_5.npy
209,video_33.mp4,6,video_33_6.mp4,ab yeh gaandu aakarshak hai ki khatarnak ,15.654,17.152,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_33_6.mp4,./final_data/audio_conv/video_33_6.npy
210,video_33.mp4,7,video_33_7.mp4,bass issi chiz ki ladayi hai inn shabdo ki,17.406,19.465,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_33_7.mp4,./final_data/audio_conv/video_33_7.npy
